from	to
000385560000007	A1983PY32000010
000386741600018	A1983PY32000010
000387779200043	A1983PY32000010
000386955600001	A1983PY32000010
000386841400001	A1983PY32000010
000390353600001	A1983PY32000010
000389104100015	A1983PY32000010
000387146800005	A1983PY32000010
000387458000001	A1983PY32000010
000386726200004	A1983PY32000010
000386925600001	A1983PY32000010
000384775200087	A1983PY32000010
000385498600009	A1983PY32000010
000386855100005	A1983PY32000010
000386850100003	A1983PY32000010
000385296300001	A1983PY32000010
000385202200001	A1983PY32000010
000385504100049	A1983PY32000010
000398933100007	A1983PY32000010
000388301800040	A1983PY32000010
000388939700009	A1983PY32000010
000387812100002	A1983PY32000010
000385328900003	A1983PY32000010
000384863800033	A1983PY32000010
000384874000001	A1983PY32000010
000383022300003	A1983PY32000010
000383022300015	A1983PY32000010
000383003300025	A1983PY32000010
000383003300029	A1983PY32000010
000384780700004	A1983PY32000010
000384563200009	A1983PY32000010
000382755200006	A1983PY32000010
000388469200008	A1983PY32000010
000380231900004	A1983PY32000010
000384606500001	A1983PY32000010
000383125000001	A1983PY32000010
000383094500035	A1983PY32000010
000382717800001	A1983PY32000010
000388350200003	A1983PY32000010
000383723000007	A1983PY32000010
000383727400005	A1983PY32000010
000383879900014	A1983PY32000010
000383066600004	A1983PY32000010
000383807100004	A1983PY32000010
000383893600004	A1983PY32000010
000383795100004	A1983PY32000010
000382014200004	A1983PY32000010
000382140200002	A1983PY32000010
000382314000007	A1983PY32000010
000381266800020	A1983PY32000010
000382591800024	A1983PY32000010
000382500600003	A1983PY32000010
000380721800003	A1983PY32000010
000381535800012	A1983PY32000010
000384813400015	A1983PY32000010
000384205200010	A1983PY32000010
000378953200061	A1983PY32000010
000384238100011	A1983PY32000010
000384238100012	A1983PY32000010
000382234700001	A1983PY32000010
000391794700021	A1983PY32000010
000383090700044	A1983PY32000010
000381382100019	A1983PY32000010
000381368900043	A1983PY32000010
000386014000010	A1983PY32000010
000383099500004	A1983PY32000010
000383099500011	A1983PY32000010
000383099500012	A1983PY32000010
000383294300004	A1983PY32000010
000382794700001	A1983PY32000010
000381254700009	A1983PY32000010
000381449700003	A1983PY32000010
000382278000003	A1983PY32000010
000382417200008	A1983PY32000010
000380972900015	A1983PY32000010
000380931700003	A1983PY32000010
000379911300003	A1983PY32000010
000379947500007	A1983PY32000010
000379564100002	A1983PY32000010
000383099500013	A1983PY32000010
000379102500001	A1983PY32000010
000380271500005	A1983PY32000010
000381035700005	A1983PY32000010
000379221500008	A1983PY32000010
000378533400003	A1983PY32000010
000377389600050	A1983PY32000010
000381516100101	A1983PY32000010
000379746300001	A1983PY32000010
000379414500002	A1983PY32000010
000380005400101	A1983PY32000010
000380005400199	A1983PY32000010
000379012300001	A1983PY32000010
000388308100006	A1983PY32000010
000381650700002	A1983PY32000010
000379774700007	A1983PY32000010
000379765900003	A1983PY32000010
000379765900005	A1983PY32000010
000379801300002	A1983PY32000010
000378637100006	A1983PY32000010
000378728000029	A1983PY32000010
000378874600010	A1983PY32000010
000380297800002	A1983PY32000010
000377915700002	A1983PY32000010
000384296200004	A1983PY32000010
000375813700021	A1983PY32000010
000375813700026	A1983PY32000010
000378865200064	A1983PY32000010
000379020200008	A1983PY32000010
000378106600001	A1983PY32000010
000384587100003	A1983PY32000010
000383251100007	A1983PY32000010
000380933100004	A1983PY32000010
000378021100005	A1983PY32000010
000376916000003	A1983PY32000010
000376885100003	A1983PY32000010
000376218500009	A1983PY32000010
000376218500015	A1983PY32000010
000376382600004	A1983PY32000010
000378576100001	A1983PY32000010
000379100200010	A1983PY32000010
000376100200030	A1983PY32000010
000378730700009	A1983PY32000010
000443083800006	A1983PY32000010
000375836400002	A1983PY32000010
000374804700009	A1983PY32000010
000374336600005	A1983PY32000010
000373748800027	A1983PY32000010
000372540200010	A1983PY32000010
000376589900001	A1983PY32000010
000376761100001	A1983PY32000010
000373853800009	A1983PY32000010
000372205100011	A1983PY32000010
000375676800046	A1983PY32000010
000371910100010	A1983PY32000010
000366740300011	A1983PY32000010
000377843300010	A1983PY32000010
000377819500003	A1983PY32000010
000376546400033	A1983PY32000010
000376350700091	A1983PY32000010
000375654000006	A1983PY32000010
000375219100005	A1983PY32000010
000374770900006	A1983PY32000010
000375340300015	A1983PY32000010
000408534000009	A1983PY32000010
000373701900004	A1983PY32000010
000377831400003	A1983PY32000010
000371936800051	A1983PY32000010
000371257400017	A1983PY32000010
000374131700083	A1983PY32000010
000374884500009	A1983PY32000010
000373757000002	A1983PY32000010
000373852600004	A1983PY32000010
000376885900008	A1983PY32000010
000376885900011	A1983PY32000010
000375913000037	A1983PY32000010
000374206800007	A1983PY32000010
000372433100009	A1983PY32000010
000372356600009	A1983PY32000010
000372325200004	A1983PY32000010
000372272600009	A1983PY32000010
000372180200005	A1983PY32000010
000372310200001	A1983PY32000010
000373402100013	A1983PY32000010
000374073100008	A1983PY32000010
000372296500019	A1983PY32000010
000375231300042	A1983PY32000010
000376829700005	A1983PY32000010
000372272600006	A1983PY32000010
000372817900004	A1983PY32000010
000439059200005	A1983PY32000010
000370457800022	A1983PY32000010
000372923500001	A1983PY32000010
000372701200022	A1983PY32000010
000372567500001	A1983PY32000010
000372582800024	A1983PY32000010
000372402100001	A1983PY32000010
000372572800043	A1983PY32000010
000371962500001	A1983PY32000010
000371758600001	A1983PY32000010
000371397600001	A1983PY32000010
000369292900003	A1983PY32000010
000377463700007	A1983PY32000010
000374858000007	A1983PY32000010
000373477000002	A1983PY32000010
000373654400003	A1983PY32000010
000373530800010	A1983PY32000010
000372758900001	A1983PY32000010
000372132300004	A1983PY32000010
000371413900009	A1983PY32000010
000370365000002	A1983PY32000010
000370365000010	A1983PY32000010
000370067800010	A1983PY32000010
000371424200015	A1983PY32000010
000371164700055	A1983PY32000010
000371276100183	A1983PY32000010
000373400600006	A1983PY32000010
000369900300002	A1983PY32000010
000369154800001	A1983PY32000010
000369091400001	A1983PY32000010
000374704700007	A1983PY32000010
000374260900011	A1983PY32000010
000372389100006	A1983PY32000010
000372283200012	A1983PY32000010
000370568600009	A1983PY32000010
000369016300006	A1983PY32000010
000369016300008	A1983PY32000010
000368636900001	A1983PY32000010
000367947700005	A1983PY32000010
000371320000001	A1983PY32000010
000593638000001	A1991EY04800005
000574708100001	A1991EY04800005
000565672200001	A1991EY04800005
000537783700001	A1991EY04800005
000537494200001	A1991EY04800005
000525319900003	A1991EY04800005
000534442000001	A1991EY04800005
000539300900195	A1991EY04800005
000535745400064	A1991EY04800005
000515415400011	A1991EY04800005
000512381500001	A1991EY04800005
000504568700016	A1991EY04800005
000504234900001	A1991EY04800005
000501438700001	A1991EY04800005
000496062100001	A1991EY04800005
000474803600023	A1991EY04800005
000473179400005	A1991EY04800005
000466059200008	A1991EY04800005
000461379400030	A1991EY04800005
000470820600004	A1991EY04800005
000450524000016	A1991EY04800005
000451607900008	A1991EY04800005
000448133100014	A1991EY04800005
000443408000002	A1991EY04800005
000555011600005	A1991EY04800005
000430902500006	A1991EY04800005
000429165200009	A1991EY04800005
000426085900002	A1991EY04800005
000427993800006	A1991EY04800005
000451945600003	A1991EY04800005
000436867000003	A1991EY04800005
000417627400010	A1991EY04800005
000414723200008	A1991EY04800005
000406969000009	A1991EY04800005
000407225100011	A1991EY04800005
000425906600001	A1991EY04800005
000426888200002	A1991EY04800005
000404046100022	A1991EY04800005
000402190600001	A1991EY04800005
000396123200010	A1991EY04800005
000392844200005	A1991EY04800005
000392719000017	A1991EY04800005
000388676500010	A1991EY04800005
000389305400002	A1991EY04800005
000387436300004	A1991EY04800005
000388139300003	A1991EY04800005
000382500600003	A1991EY04800005
000380931700003	A1991EY04800005
000379947500007	A1991EY04800005
000442180800004	A1991EY04800005
000372205100011	A1991EY04800005
000378262100008	A1991EY04800005
000377819500003	A1991EY04800005
000408534000009	A1991EY04800005
000377969000007	A1991EY04800005
000401974800008	A1991EY04800005
000383513700004	A1991EY04800005
000366879300006	A1991EY04800005
000361232400001	A1991EY04800005
000360965800066	A1991EY04800005
000361185700013	A1991EY04800005
000350125300014	A1991EY04800005
000351281700004	A1991EY04800005
000354138600011	A1991EY04800005
000347692900004	A1991EY04800005
000346698200023	A1991EY04800005
000345576500025	A1991EY04800005
000346766200009	A1991EY04800005
000348012800012	A1991EY04800005
000344001800001	A1991EY04800005
000340360100005	A1991EY04800005
000342243700005	A1991EY04800005
000340376500004	A1991EY04800005
000339331100009	A1991EY04800005
000334524200026	A1991EY04800005
000334899200009	A1991EY04800005
000334523400022	A1991EY04800005
000333338400004	A1991EY04800005
000329248000006	A1991EY04800005
000319090200059	A1991EY04800005
000317165400008	A1991EY04800005
000316620600005	A1991EY04800005
000312283900035	A1991EY04800005
000315318300003	A1991EY04800005
000312699600010	A1991EY04800005
000313649700007	A1991EY04800005
000310871800009	A1991EY04800005
000307564500004	A1991EY04800005
000305368800017	A1991EY04800005
000303928100007	A1991EY04800005
000302407500006	A1991EY04800005
000301559400024	A1991EY04800005
000312281500002	A1991EY04800005
000304053700010	A1991EY04800005
000303207900007	A1991EY04800005
000208864000209	A1991EY04800005
000295948900014	A1991EY04800005
000295346600008	A1991EY04800005
000291612900043	A1991EY04800005
000289169800003	A1991EY04800005
000294398800004	A1991EY04800005
000288783900005	A1991EY04800005
000284648200009	A1991EY04800005
000278286900013	A1991EY04800005
000275770300032	A1991EY04800005
000277083600006	A1991EY04800005
000279247300004	A1991EY04800005
000273955200004	A1991EY04800005
000274618700008	A1991EY04800005
000265275100001	A1991EY04800005
000264050700006	A1991EY04800005
000262147000022	A1991EY04800005
000207954900002	A1991EY04800005
000308085600013	A1991EY04800005
000271519600005	A1991EY04800005
000262418400003	A1991EY04800005
000261067800003	A1991EY04800005
000258270700012	A1991EY04800005
000306419600010	A1991EY04800005
000262657100044	A1991EY04800005
000252988400003	A1991EY04800005
000250237700001	A1991EY04800005
000251792700002	A1991EY04800005
000247623700010	A1991EY04800005
000247466400002	A1991EY04800005
000245133600009	A1991EY04800005
000296322300009	A1991EY04800005
000248080900004	A1991EY04800005
000246842900003	A1991EY04800005
000260478800002	A1991EY04800005
000242649100004	A1991EY04800005
000235390600008	A1991EY04800005
000270454700014	A1991EY04800005
000234946500001	A1991EY04800005
000233383200004	A1991EY04800005
000226786200005	A1991EY04800005
000231146300002	A1991EY04800005
000226737500010	A1991EY04800005
000222473700002	A1991EY04800005
000220600700007	A1991EY04800005
000189146200001	A1991EY04800005
000182634600018	A1991EY04800005
000181195000018	A1991EY04800005
000181286200009	A1991EY04800005
000180471900005	A1991EY04800005
000181753000019	A1991EY04800005
000173401200007	A1991EY04800005
000179018700007	A1991EY04800005
000176484600009	A1991EY04800005
000175760500009	A1991EY04800005
000178080300003	A1991EY04800005
000175780600003	A1991EY04800005
000174233800003	A1991EY04800005
000209507500006	A1991EY04800005
000171106800007	A1991EY04800005
000168693700002	A1991EY04800005
000167786800005	A1991EY04800005
000089635000008	A1991EY04800005
000089316200006	A1991EY04800005
000087015200004	A1991EY04800005
000167517500006	A1991EY04800005
000084872100001	A1991EY04800005
000084294700008	A1991EY04800005
000081753900002	A1991EY04800005
000080045200002	A1991EY04800005
000077361000003	A1991EY04800005
000075755400003	A1991EY04800005
000074857400008	A1991EY04800005
000071679600001	A1991EY04800005
000076752900006	A1991EY04800005
A1997XP84600003	A1991EY04800005
A1997XF90000002	A1991EY04800005
A1996VJ66500010	A1991EY04800005
A1996VG28800015	A1991EY04800005
A1996UK19300007	A1991EY04800005
A1995RQ09400019	A1991EY04800005
A1994PY84800019	A1991EY04800005
A1994PG29900008	A1991EY04800005
000591595800001	000268845400004
000592715700005	000268845400004
000574291000006	000268845400004
000548665100016	000268845400004
000544433200001	000268845400004
000534796000001	000268845400004
000457641200014	000268845400004
000461182600001	000268845400004
000417722400005	000268845400004
000424005800004	000268845400004
000375803300003	000268845400004
000375803300004	000268845400004
000381313800001	000268845400004
000357389500006	000268845400004
000375259800007	000268845400004
000310678800006	000268845400004
000305302800001	000268845400004
000299426900004	000268845400004
000280954400003	000268845400004
000286081600007	000268845400004
000222818800009	A1996TV92200005
000222818800009	A1994PL11800003
000222818800009	A1990CR56500008
000222818800009	A1997YK83200006
000222818800009	A1970I033700003
000222818800009	A1992JB40500008
000222818800009	A1987J576000017
000222818800009	A1987H184200021
000222818800009	A1993KG88100007
000222818800009	A1974S884500004
000222818800009	A1992JH48100004
000222818800009	A1988N286100010
000222818800009	000081428600001
000222818800009	A1991ET55700005
000222818800009	A1995QT56000005
000340719800002	A1983PY32000010
000337262100009	A1983PY32000010
000339427600001	A1983PY32000010
000338794300001	A1983PY32000010
000338799800026	A1983PY32000010
000340305200003	A1983PY32000010
000339663900009	A1983PY32000010
000338811400005	A1983PY32000010
000338743200001	A1983PY32000010
000338621300004	A1983PY32000010
000338742400001	A1983PY32000010
000338130300015	A1983PY32000010
000337679900011	A1983PY32000010
000337203600011	A1983PY32000010
000337208900020	A1983PY32000010
000341313200020	A1983PY32000010
000336771400016	A1983PY32000010
000338673100001	A1983PY32000010
000338512200053	A1983PY32000010
000338280800005	A1983PY32000010
000346490800001	A1983PY32000010
000341869000029	A1983PY32000010
000349169700014	A1983PY32000010
000339005600004	A1983PY32000010
000337897500005	A1983PY32000010
000337205900003	A1983PY32000010
000336786300027	A1983PY32000010
000336670100004	A1983PY32000010
000336386700010	A1983PY32000010
000336798600012	A1983PY32000010
000337897500006	A1983PY32000010
000335452000015	A1983PY32000010
000344826500001	A1983PY32000010
000337542300001	A1983PY32000010
000336109800005	A1983PY32000010
000334722600006	A1983PY32000010
000336936400001	A1983PY32000010
000336064300001	A1983PY32000010
